Date,demand
2015-05-02,31
2015-05-03,25
2015-05-04,20
2015-05-05,7
2015-05-06,18
2015-05-07,16
2015-05-08,21
2015-05-09,22
2015-05-10,17
2015-05-11,10
2015-05-12,8
2015-05-13,16
2015-05-14,15
2015-05-15,9
2015-05-16,23
2015-05-17,17
2015-05-18,12
2015-05-19,10
2015-05-20,13
2015-05-21,15
2015-05-22,12
2015-05-23,30
2015-05-24,19
2015-05-25,17
2015-05-26,5
2015-05-27,14
2015-05-28,15
2015-05-29,17
2015-05-30,18
2015-05-31,21
2015-06-01,10
2015-06-02,12
2015-06-03,5
2015-06-04,21
2015-06-05,20
2015-06-06,23
2015-06-07,19
2015-06-08,12
2015-06-09,16
2015-06-10,18
2015-06-11,11
2015-06-12,20
2015-06-13,17
2015-06-14,15
2015-06-15,12
2015-06-16,14
2015-06-17,24
2015-06-18,14
2015-06-19,20
2015-06-20,21
2015-06-21,22
2015-06-22,18
2015-06-23,17
2015-06-24,25
2015-06-25,19
2015-06-26,22
2015-06-27,14
2015-06-28,19
2015-06-29,10
2015-06-30,22
2015-07-01,12
2015-07-02,19
2015-07-03,22
2015-07-04,12
2015-07-05,25
2015-07-06,25
2015-07-07,10
2015-07-08,14
2015-07-09,21
2015-07-10,21
2015-07-11,18
2015-07-12,18
2015-07-13,13
2015-07-14,15
2015-07-15,20
2015-07-16,10
2015-07-17,26
2015-07-18,20
2015-07-19,23
2015-07-20,17
2015-07-21,10
2015-07-22,13
2015-07-23,16
2015-07-24,24
2015-07-25,19
2015-07-26,26
2015-07-27,9
2015-07-28,18
2015-07-29,10
2015-07-30,12
2015-07-31,18
2015-08-01,21
2015-08-02,35
2015-08-03,30
2015-08-04,14
2015-08-05,14
2015-08-06,17
2015-08-07,16
2015-08-08,23
2015-08-09,18
2015-08-10,16
2015-08-11,27
2015-08-12,20
2015-08-13,11
2015-08-14,20
2015-08-15,23
2015-08-16,16
2015-08-17,11
2015-08-18,10
2015-08-19,10
2015-08-20,20
2015-08-21,16
2015-08-22,16
2015-08-23,19
2015-08-24,20
2015-08-25,6
2015-08-26,19
2015-08-27,18
2015-08-28,15
2015-08-29,24
2015-08-30,18
2015-08-31,21
2015-09-01,17
2015-09-02,14
2015-09-03,20
2015-09-04,21
2015-09-05,17
2015-09-06,23
2015-09-07,8
2015-09-08,10
2015-09-09,14
2015-09-10,16
2015-09-11,14
2015-09-12,25
2015-09-13,27
2015-09-14,23
2015-09-15,20
2015-09-16,14
2015-09-17,7
2015-09-18,15
2015-09-19,27
2015-09-20,15
2015-09-21,8
2015-09-22,20
2015-09-23,10
2015-09-24,21
2015-09-25,17
2015-09-26,19
2015-09-27,17
2015-09-28,11
2015-09-29,5
2015-09-30,15
2015-10-01,22
2015-10-02,29
2015-10-03,22
2015-10-04,13
2015-10-05,8
2015-10-06,13
2015-10-07,16
2015-10-08,10
2015-10-09,10
2015-10-10,16
2015-10-11,17
2015-10-12,8
2015-10-13,11
2015-10-14,10
2015-10-15,16
2015-10-16,18
2015-10-17,33
2015-10-18,19
2015-10-19,16
2015-10-20,9
2015-10-21,14
2015-10-22,11
2015-10-23,19
2015-10-24,19
2015-10-25,14
2015-10-26,13
2015-10-27,16
2015-10-28,8
2015-10-29,14
2015-10-30,20
2015-10-31,18
2015-11-01,14
2015-11-02,13
2015-11-03,13
2015-11-04,12
2015-11-05,17
2015-11-06,11
2015-11-07,22
2015-11-08,28
2015-11-09,17
2015-11-10,12
2015-11-11,19
2015-11-12,15
2015-11-13,15
2015-11-14,25
2015-11-15,14
2015-11-16,20
2015-11-17,9
2015-11-18,14
2015-11-19,8
2015-11-20,22
2015-11-21,24
2015-11-22,28
2015-11-23,12
2015-11-24,21
2015-11-25,18
2015-11-26,24
2015-11-27,25
2015-11-28,27
2015-11-29,28
2015-11-30,7
2015-12-01,16
2015-12-02,13
2015-12-03,14
2015-12-04,24
2015-12-05,31
2015-12-06,33
2015-12-07,14
2015-12-08,24
2015-12-09,20
2015-12-10,15
2015-12-11,24
2015-12-12,19
2015-12-13,8
2015-12-14,14
2015-12-15,17
2015-12-16,14
2015-12-17,17
2015-12-18,29
2015-12-19,28
2015-12-20,27
2015-12-21,22
2015-12-22,16
2015-12-23,40
2015-12-24,33
2015-12-25,0
2015-12-26,28
2015-12-27,15
2015-12-28,6
2015-12-29,8
2015-12-30,13
2015-12-31,16
2016-01-01,19
2016-01-02,24
2016-01-03,19
2016-01-04,14
2016-01-05,12
2016-01-06,17
2016-01-07,14
2016-01-08,5
2016-01-09,20
2016-01-10,23
2016-01-11,10
2016-01-12,9
2016-01-13,13
2016-01-14,11
2016-01-15,13
2016-01-16,16
2016-01-17,12
2016-01-18,14
2016-01-19,9
2016-01-20,8
2016-01-21,17
2016-01-22,18
2016-01-23,11
2016-01-24,14
2016-01-25,14
2016-01-26,7
2016-01-27,7
2016-01-28,11
2016-01-29,15
2016-01-30,16
2016-01-31,19
2016-02-01,16
2016-02-02,7
2016-02-03,10
2016-02-04,7
2016-02-05,12
2016-02-06,19
2016-02-07,14
2016-02-08,9
2016-02-09,14
2016-02-10,12
2016-02-11,21
2016-02-12,14
2016-02-13,17
2016-02-14,20
2016-02-15,17
2016-02-16,11
2016-02-17,9
2016-02-18,11
2016-02-19,9
2016-02-20,26
2016-02-21,18
2016-02-22,8
2016-02-23,14
2016-02-24,9
2016-02-25,15
2016-02-26,13
2016-02-27,28
2016-02-28,10
2016-02-29,11
2016-03-01,8
2016-03-02,14
2016-03-03,21
2016-03-04,9
2016-03-05,10
2016-03-06,22
2016-03-07,10
2016-03-08,5
2016-03-09,10
2016-03-10,10
2016-03-11,19
2016-03-12,23
2016-03-13,17
2016-03-14,13
2016-03-15,10
2016-03-16,8
2016-03-17,13
2016-03-18,11
2016-03-19,17
2016-03-20,14
2016-03-21,11
2016-03-22,5
2016-03-23,10
2016-03-24,9
2016-03-25,15
2016-03-26,33
2016-03-27,15
2016-03-28,15
2016-03-29,9
2016-03-30,11
2016-03-31,9
2016-04-01,13
2016-04-02,13
2016-04-03,17
2016-04-04,11
2016-04-05,23
2016-04-06,6
2016-04-07,12
2016-04-08,8
2016-04-09,15
2016-04-10,15
2016-04-11,10
2016-04-12,11
2016-04-13,16
2016-04-14,18
2016-04-15,23
2016-04-16,32
2016-04-17,16
2016-04-18,10
2016-04-19,19
2016-04-20,15
2016-04-21,6
2016-04-22,13
2016-04-23,23
2016-04-24,14
