Date,demand
2015-05-02,50
2015-05-03,55
2015-05-04,44
2015-05-05,33
2015-05-06,32
2015-05-07,32
2015-05-08,58
2015-05-09,75
2015-05-10,59
2015-05-11,59
2015-05-12,56
2015-05-13,56
2015-05-14,30
2015-05-15,78
2015-05-16,52
2015-05-17,78
2015-05-18,53
2015-05-19,25
2015-05-20,39
2015-05-21,53
2015-05-22,47
2015-05-23,67
2015-05-24,81
2015-05-25,53
2015-05-26,40
2015-05-27,35
2015-05-28,44
2015-05-29,46
2015-05-30,84
2015-05-31,84
2015-06-01,68
2015-06-02,37
2015-06-03,50
2015-06-04,48
2015-06-05,46
2015-06-06,69
2015-06-07,64
2015-06-08,46
2015-06-09,59
2015-06-10,58
2015-06-11,67
2015-06-12,60
2015-06-13,66
2015-06-14,86
2015-06-15,44
2015-06-16,39
2015-06-17,51
2015-06-18,44
2015-06-19,48
2015-06-20,74
2015-06-21,82
2015-06-22,38
2015-06-23,65
2015-06-24,40
2015-06-25,60
2015-06-26,48
2015-06-27,83
2015-06-28,61
2015-06-29,44
2015-06-30,55
2015-07-01,49
2015-07-02,50
2015-07-03,59
2015-07-04,60
2015-07-05,57
2015-07-06,41
2015-07-07,42
2015-07-08,38
2015-07-09,45
2015-07-10,56
2015-07-11,57
2015-07-12,86
2015-07-13,42
2015-07-14,41
2015-07-15,28
2015-07-16,36
2015-07-17,52
2015-07-18,44
2015-07-19,74
2015-07-20,51
2015-07-21,40
2015-07-22,29
2015-07-23,32
2015-07-24,61
2015-07-25,48
2015-07-26,71
2015-07-27,41
2015-07-28,41
2015-07-29,34
2015-07-30,33
2015-07-31,64
2015-08-01,69
2015-08-02,65
2015-08-03,61
2015-08-04,47
2015-08-05,60
2015-08-06,45
2015-08-07,55
2015-08-08,61
2015-08-09,90
2015-08-10,59
2015-08-11,66
2015-08-12,48
2015-08-13,53
2015-08-14,54
2015-08-15,83
2015-08-16,79
2015-08-17,62
2015-08-18,50
2015-08-19,51
2015-08-20,35
2015-08-21,48
2015-08-22,80
2015-08-23,79
2015-08-24,36
2015-08-25,27
2015-08-26,43
2015-08-27,45
2015-08-28,40
2015-08-29,55
2015-08-30,64
2015-08-31,35
2015-09-01,45
2015-09-02,33
2015-09-03,46
2015-09-04,42
2015-09-05,52
2015-09-06,69
2015-09-07,64
2015-09-08,38
2015-09-09,38
2015-09-10,39
2015-09-11,50
2015-09-12,54
2015-09-13,71
2015-09-14,28
2015-09-15,38
2015-09-16,30
2015-09-17,37
2015-09-18,39
2015-09-19,50
2015-09-20,40
2015-09-21,45
2015-09-22,48
2015-09-23,27
2015-09-24,40
2015-09-25,44
2015-09-26,35
2015-09-27,60
2015-09-28,26
2015-09-29,30
2015-09-30,19
2015-10-01,39
2015-10-02,53
2015-10-03,60
2015-10-04,67
2015-10-05,33
2015-10-06,30
2015-10-07,31
2015-10-08,29
2015-10-09,43
2015-10-10,62
2015-10-11,69
2015-10-12,36
2015-10-13,32
2015-10-14,35
2015-10-15,30
2015-10-16,37
2015-10-17,50
2015-10-18,51
2015-10-19,32
2015-10-20,34
2015-10-21,34
2015-10-22,28
2015-10-23,27
2015-10-24,49
2015-10-25,60
2015-10-26,23
2015-10-27,32
2015-10-28,32
2015-10-29,41
2015-10-30,34
2015-10-31,66
2015-11-01,47
2015-11-02,20
2015-11-03,29
2015-11-04,28
2015-11-05,31
2015-11-06,41
2015-11-07,55
2015-11-08,46
2015-11-09,20
2015-11-10,47
2015-11-11,40
2015-11-12,37
2015-11-13,35
2015-11-14,55
2015-11-15,68
2015-11-16,22
2015-11-17,34
2015-11-18,39
2015-11-19,27
2015-11-20,42
2015-11-21,49
2015-11-22,59
2015-11-23,30
2015-11-24,36
2015-11-25,42
2015-11-26,61
2015-11-27,62
2015-11-28,43
2015-11-29,49
2015-11-30,29
2015-12-01,25
2015-12-02,30
2015-12-03,27
2015-12-04,34
2015-12-05,79
2015-12-06,78
2015-12-07,32
2015-12-08,30
2015-12-09,36
2015-12-10,31
2015-12-11,28
2015-12-12,65
2015-12-13,65
2015-12-14,33
2015-12-15,38
2015-12-16,30
2015-12-17,49
2015-12-18,35
2015-12-19,61
2015-12-20,54
2015-12-21,42
2015-12-22,36
2015-12-23,51
2015-12-24,56
2015-12-25,0
2015-12-26,37
2015-12-27,44
2015-12-28,35
2015-12-29,28
2015-12-30,34
2015-12-31,36
2016-01-01,25
2016-01-02,48
2016-01-03,29
2016-01-04,36
2016-01-05,27
2016-01-06,9
2016-01-07,30
2016-01-08,35
2016-01-09,38
2016-01-10,28
2016-01-11,25
2016-01-12,22
2016-01-13,27
2016-01-14,16
2016-01-15,30
2016-01-16,43
2016-01-17,25
2016-01-18,36
2016-01-19,18
2016-01-20,23
2016-01-21,25
2016-01-22,25
2016-01-23,56
2016-01-24,43
2016-01-25,30
2016-01-26,31
2016-01-27,18
2016-01-28,13
2016-01-29,20
2016-01-30,45
2016-01-31,35
2016-02-01,22
2016-02-02,26
2016-02-03,35
2016-02-04,22
2016-02-05,27
2016-02-06,43
2016-02-07,44
2016-02-08,27
2016-02-09,19
2016-02-10,35
2016-02-11,54
2016-02-12,43
2016-02-13,63
2016-02-14,44
2016-02-15,34
2016-02-16,26
2016-02-17,34
2016-02-18,32
2016-02-19,38
2016-02-20,33
2016-02-21,52
2016-02-22,30
2016-02-23,33
2016-02-24,26
2016-02-25,30
2016-02-26,41
2016-02-27,38
2016-02-28,57
2016-02-29,29
2016-03-01,28
2016-03-02,35
2016-03-03,32
2016-03-04,29
2016-03-05,39
2016-03-06,54
2016-03-07,37
2016-03-08,40
2016-03-09,34
2016-03-10,41
2016-03-11,19
2016-03-12,42
2016-03-13,37
2016-03-14,39
2016-03-15,26
2016-03-16,27
2016-03-17,39
2016-03-18,31
2016-03-19,42
2016-03-20,49
2016-03-21,27
2016-03-22,24
2016-03-23,33
2016-03-24,36
2016-03-25,45
2016-03-26,63
2016-03-27,63
2016-03-28,27
2016-03-29,32
2016-03-30,26
2016-03-31,28
2016-04-01,36
2016-04-02,65
2016-04-03,54
2016-04-04,30
2016-04-05,37
2016-04-06,27
2016-04-07,35
2016-04-08,41
2016-04-09,60
2016-04-10,48
2016-04-11,36
2016-04-12,29
2016-04-13,20
2016-04-14,43
2016-04-15,32
2016-04-16,37
2016-04-17,64
2016-04-18,30
2016-04-19,40
2016-04-20,31
2016-04-21,45
2016-04-22,28
2016-04-23,40
2016-04-24,54
