Date,demand
2015-05-02,87
2015-05-03,80
2015-05-04,49
2015-05-05,44
2015-05-06,73
2015-05-07,78
2015-05-08,90
2015-05-09,143
2015-05-10,140
2015-05-11,77
2015-05-12,64
2015-05-13,66
2015-05-14,79
2015-05-15,71
2015-05-16,114
2015-05-17,74
2015-05-18,64
2015-05-19,64
2015-05-20,71
2015-05-21,73
2015-05-22,102
2015-05-23,121
2015-05-24,120
2015-05-25,88
2015-05-26,76
2015-05-27,78
2015-05-28,79
2015-05-29,81
2015-05-30,96
2015-05-31,89
2015-06-01,89
2015-06-02,60
2015-06-03,96
2015-06-04,97
2015-06-05,91
2015-06-06,118
2015-06-07,112
2015-06-08,83
2015-06-09,101
2015-06-10,65
2015-06-11,91
2015-06-12,141
2015-06-13,136
2015-06-14,118
2015-06-15,106
2015-06-16,51
2015-06-17,64
2015-06-18,93
2015-06-19,99
2015-06-20,152
2015-06-21,131
2015-06-22,88
2015-06-23,77
2015-06-24,77
2015-06-25,60
2015-06-26,105
2015-06-27,120
2015-06-28,138
2015-06-29,93
2015-06-30,71
2015-07-01,71
2015-07-02,101
2015-07-03,130
2015-07-04,154
2015-07-05,153
2015-07-06,121
2015-07-07,84
2015-07-08,89
2015-07-09,121
2015-07-10,144
2015-07-11,143
2015-07-12,149
2015-07-13,109
2015-07-14,90
2015-07-15,83
2015-07-16,92
2015-07-17,119
2015-07-18,160
2015-07-19,137
2015-07-20,117
2015-07-21,106
2015-07-22,79
2015-07-23,105
2015-07-24,132
2015-07-25,138
2015-07-26,111
2015-07-27,96
2015-07-28,82
2015-07-29,78
2015-07-30,78
2015-07-31,147
2015-08-01,151
2015-08-02,143
2015-08-03,103
2015-08-04,101
2015-08-05,89
2015-08-06,94
2015-08-07,108
2015-08-08,139
2015-08-09,152
2015-08-10,99
2015-08-11,103
2015-08-12,89
2015-08-13,114
2015-08-14,133
2015-08-15,152
2015-08-16,162
2015-08-17,88
2015-08-18,99
2015-08-19,91
2015-08-20,83
2015-08-21,126
2015-08-22,182
2015-08-23,186
2015-08-24,132
2015-08-25,76
2015-08-26,47
2015-08-27,73
2015-08-28,79
2015-08-29,104
2015-08-30,101
2015-08-31,54
2015-09-01,76
2015-09-02,63
2015-09-03,60
2015-09-04,107
2015-09-05,117
2015-09-06,117
2015-09-07,112
2015-09-08,67
2015-09-09,72
2015-09-10,60
2015-09-11,77
2015-09-12,128
2015-09-13,112
2015-09-14,65
2015-09-15,93
2015-09-16,64
2015-09-17,85
2015-09-18,82
2015-09-19,112
2015-09-20,118
2015-09-21,72
2015-09-22,74
2015-09-23,102
2015-09-24,74
2015-09-25,87
2015-09-26,108
2015-09-27,94
2015-09-28,69
2015-09-29,78
2015-09-30,65
2015-10-01,89
2015-10-02,80
2015-10-03,112
2015-10-04,110
2015-10-05,96
2015-10-06,105
2015-10-07,85
2015-10-08,66
2015-10-09,104
2015-10-10,126
2015-10-11,123
2015-10-12,98
2015-10-13,97
2015-10-14,77
2015-10-15,82
2015-10-16,101
2015-10-17,114
2015-10-18,117
2015-10-19,71
2015-10-20,75
2015-10-21,69
2015-10-22,79
2015-10-23,113
2015-10-24,97
2015-10-25,82
2015-10-26,87
2015-10-27,72
2015-10-28,74
2015-10-29,123
2015-10-30,113
2015-10-31,104
2015-11-01,115
2015-11-02,73
2015-11-03,76
2015-11-04,79
2015-11-05,95
2015-11-06,95
2015-11-07,105
2015-11-08,108
2015-11-09,86
2015-11-10,79
2015-11-11,76
2015-11-12,77
2015-11-13,102
2015-11-14,98
2015-11-15,123
2015-11-16,78
2015-11-17,61
2015-11-18,77
2015-11-19,95
2015-11-20,87
2015-11-21,109
2015-11-22,125
2015-11-23,68
2015-11-24,91
2015-11-25,115
2015-11-26,129
2015-11-27,120
2015-11-28,109
2015-11-29,102
2015-11-30,57
2015-12-01,88
2015-12-02,56
2015-12-03,94
2015-12-04,108
2015-12-05,164
2015-12-06,117
2015-12-07,85
2015-12-08,86
2015-12-09,70
2015-12-10,93
2015-12-11,126
2015-12-12,123
2015-12-13,134
2015-12-14,77
2015-12-15,113
2015-12-16,86
2015-12-17,102
2015-12-18,124
2015-12-19,126
2015-12-20,154
2015-12-21,113
2015-12-22,105
2015-12-23,138
2015-12-24,190
2015-12-25,0
2015-12-26,111
2015-12-27,86
2015-12-28,62
2015-12-29,60
2015-12-30,77
2015-12-31,91
2016-01-01,97
2016-01-02,80
2016-01-03,84
2016-01-04,52
2016-01-05,54
2016-01-06,69
2016-01-07,59
2016-01-08,67
2016-01-09,79
2016-01-10,68
2016-01-11,39
2016-01-12,49
2016-01-13,53
2016-01-14,58
2016-01-15,72
2016-01-16,108
2016-01-17,101
2016-01-18,66
2016-01-19,62
2016-01-20,68
2016-01-21,69
2016-01-22,86
2016-01-23,97
2016-01-24,93
2016-01-25,41
2016-01-26,53
2016-01-27,68
2016-01-28,65
2016-01-29,71
2016-01-30,79
2016-01-31,98
2016-02-01,82
2016-02-02,63
2016-02-03,80
2016-02-04,59
2016-02-05,80
2016-02-06,105
2016-02-07,105
2016-02-08,84
2016-02-09,67
2016-02-10,81
2016-02-11,115
2016-02-12,106
2016-02-13,152
2016-02-14,104
2016-02-15,81
2016-02-16,101
2016-02-17,86
2016-02-18,98
2016-02-19,86
2016-02-20,113
2016-02-21,122
2016-02-22,82
2016-02-23,89
2016-02-24,72
2016-02-25,70
2016-02-26,71
2016-02-27,133
2016-02-28,114
2016-02-29,61
2016-03-01,94
2016-03-02,68
2016-03-03,91
2016-03-04,84
2016-03-05,93
2016-03-06,123
2016-03-07,67
2016-03-08,65
2016-03-09,77
2016-03-10,89
2016-03-11,85
2016-03-12,112
2016-03-13,112
2016-03-14,84
2016-03-15,101
2016-03-16,67
2016-03-17,100
2016-03-18,95
2016-03-19,93
2016-03-20,94
2016-03-21,65
2016-03-22,65
2016-03-23,69
2016-03-24,73
2016-03-25,102
2016-03-26,127
2016-03-27,100
2016-03-28,59
2016-03-29,51
2016-03-30,61
2016-03-31,79
2016-04-01,77
2016-04-02,98
2016-04-03,107
2016-04-04,68
2016-04-05,74
2016-04-06,72
2016-04-07,87
2016-04-08,79
2016-04-09,100
2016-04-10,114
2016-04-11,66
2016-04-12,53
2016-04-13,62
2016-04-14,69
2016-04-15,80
2016-04-16,78
2016-04-17,102
2016-04-18,54
2016-04-19,67
2016-04-20,57
2016-04-21,59
2016-04-22,80
2016-04-23,100
2016-04-24,75
